68221;Friedhof Lehmbacher Weg;LBF;682;7.0789886602;50.9325643708;BUS;187
68222;Friedhof Lehmbacher Weg;LBF;682;7.0789886602;50.9325643708;BUS;187
70211;Weiden West;WEW;702;6.8160528175;50.9401555634;STRAB;1
70212;Weiden West;WEW;702;6.8157138615;50.9406388510;STRAB;1
70321;Porz-Langel Süd;LAS;703;7.0069899774;50.8412200345;BUS;164
70322;Porz-Langel Süd;LAS;703;7.0070000622;50.8415400278;BUS;164
70421;Sinnersdorf Kirche;SIN;704;6.8181596895;51.0234787016;BUS;125
70422;Sinnersdorf Kirche;SIN;704;6.8181589771;51.0234786883;BUS;125
70521;Am Zehnthof;AZH;705;6.8211988183;51.0256088657;BUS;125
70621;Kesselsgasse;KES;706;6.8218479926;51.0224666622;BUS;125
70622;Kesselsgasse;KES;706;6.8225704986;51.0222366707;BUS;125
70811;Frechen-Benzelrath;BZT;708;6.7976472591;50.9043583636;STRAB;7
70812;Frechen-Benzelrath;BZT;708;6.7970638684;50.9040222190;STRAB;7
70911;Mühlengasse;MHG;709;6.8017641284;50.9081505054;STRAB;7
70912;Mühlengasse;MHG;709;6.8019600007;50.9082503405;STRAB;7
71011;Frechen Rathaus;FRR;710;6.8063062050;50.9094523196;STRAB;7
71012;Frechen Rathaus;FRR;710;6.8055106659;50.9093564171;STRAB;7
71111;Frechen Kirche;FRK;711;6.8161540462;50.9100965172;STRAB;7
71112;Frechen Kirche;FRK;711;6.8154889639;50.9100605956;STRAB;7
71211;Frechen Bf;FRB;712;6.8224345843;50.9114743774;STRAB;7
71212;Frechen Bf;FRB;712;6.8230207068;50.9115596922;STRAB;7
71311;Haus Vorst;HVO;713;6.8489163563;50.9157383438;STRAB;7
71312;Haus Vorst;HVO;713;6.8482808730;50.9157031554;STRAB;7
71921;Schokoladenmuseum;SCH;719;6.9631249590;50.9326860939;BUS;133
71922;Schokoladenmuseum;SCH;719;6.9628694479;50.9326185888;BUS;133
73011;Efferen;EFR;730;6.9042626510;50.8946344753;STRAB;18
73012;Efferen;EFR;730;6.9038521031;50.8943112362;STRAB;18
73111;Fischenich;FIB;731;6.8975775706;50.8649527525;STRAB;18
73112;Fischenich;FIB;731;6.8976988989;50.8645367208;STRAB;18
73211;Kiebitzweg;KIB;732;6.8977160741;50.8886059302;STRAB;18
73212;Kiebitzweg;KIB;732;6.8966161540;50.8874618706;STRAB;18
73311;Hürth-Hermülheim;HHB;733;6.8947333675;50.8805419069;STRAB;18
73312;Hürth-Hermülheim;HHB;733;6.8945455305;50.8801611328;STRAB;18
73411;Brühl Nord;BNO;734;6.9018038124;50.8351066781;STRAB;18
73412;Brühl Nord;BNO;734;6.9012036745;50.8334811933;STRAB;18
73511;Brühl Mitte;BRM;735;6.8991758652;50.8293857957;STRAB;18
73512;Brühl Mitte;BRM;735;6.8989730641;50.8288326105;STRAB;18
73513;Brühl Mitte;BRM;735;6.8991758652;50.8293857957;STRAB;18
73514;Brühl Mitte;BRM;735;6.8991758652;50.8293857957;STRAB;18
73515;Brühl Mitte;BRM;735;6.8989730641;50.8288326105;STRAB;18
73516;Brühl Mitte;BRM;735;6.8991758652;50.8293857957;STRAB;18
73611;Brühl Süd;BRS;736;6.8983537642;50.8225032668;STRAB;18
73612;Brühl Süd;BRS;736;6.8983875060;50.8220080360;STRAB;18
73711;Badorf;BDO;737;6.9002698306;50.8133433948;STRAB;18
73712;Badorf;BDO;737;6.9004395005;50.8128680584;STRAB;18
73811;Brühl Vochem;VOC;738;6.9012041030;50.8442775588;STRAB;18
73812;Brühl Vochem;VOC;738;6.9009264022;50.8439037198;STRAB;18
73911;Schwadorf;SWA;739;6.9136555951;50.8013527797;STRAB;18
73912;Schwadorf;SWA;739;6.9142834509;50.8008083613;STRAB;18
74011;Wesseling Süd;WSU;740;6.9993057109;50.8122351665;STRAB;16
74012;Wesseling Süd;WSU;740;6.9995309070;50.8119947552;STRAB;16
74111;Wesseling;WES;741;6.9792694909;50.8230333676;STRAB;16
74112;Wesseling;WES;741;6.9798556180;50.8226750407;STRAB;16
74113;Wesseling;WES;741;6.9793525251;50.8230472177;STRAB;16
74211;Wesseling Nord;WEN;742;6.9709233521;50.8320633333;STRAB;16
74212;Wesseling Nord;WEN;742;6.9710504648;50.8308155725;STRAB;16
74311;Urfeld;URF;743;7.0106503096;50.8037134282;STRAB;16
74312;Urfeld;URF;743;7.0107240891;50.8035703348;STRAB;16
74422;Rheinauhafen;RHA;744;6.9656116352;50.9249899580;BUS;133
74423;Rheinauhafen;RHA;744;6.9654460332;50.9248782470;BUS;133
74521;Flughafen Personalparkplatz;LFK;745;7.1161130996;50.8754654680;BUS;161
74621;Johannesstr.;JOH;746;6.8777711518;50.9987181178;BUS;122 123
74721;Mozartstr.;MOZ;747;6.8743331765;51.0009610582;BUS;122
74821;Kapellenweg;KAP;748;6.8769162580;51.0011626480;BUS;122
74921;Friedhof Worringen;FHW;749;6.8598855830;51.0628534206;BUS;120
75022;Nippes S-Bahn;BFN;750;6.9414398468;50.9584236164;BUS;127 142
75023;Nippes S-Bahn;BFN;750;6.9411606763;50.9584893848;BUS;127 142
75121;Ramrather Weg;RRW;751;6.8518288146;51.0665810564;BUS;120
75122;Ramrather Weg;RRW;751;6.8518652887;51.0665085181;BUS;120
75421;Auf der Freiheit;ADF;754;6.9234527228;50.8569193400;BUS;132
75521;Franz-Liszt-Str.;FRL;755;6.9000057622;50.9523589340;BUS;139
75522;Franz-Liszt-Str.;FRL;755;6.9000910646;50.9524218062;BUS;139
75523;Franz-Liszt-Str.;FRL;755;6.8993178467;50.9530325162;BUS;140
75524;Franz-Liszt-Str.;FRL;755;6.8996320617;50.9530111882;BUS;140
75621;Innere Kanalstr.;IKS;756;6.9231174428;50.9408982225;BUS;142
75622;Innere Kanalstr.;IKS;756;6.9235366206;50.9406532234;BUS;142
75721;Zündorf Marktstr.;ZMA;757;7.0447700691;50.8685100206;BUS;164
75821;Zündorf Kirche;ZUK;758;7.0415599758;50.8663400400;BUS;164
75921;Zündorf Altersheim;ZUA;759;7.0368399632;50.8630799790;BUS;164
76021;Zündorf Mitte;ZUM;760;7.0452500340;50.8663799745;BUS;164
76121;Zündorf Olefsgasse;ZUO;761;7.0410300671;50.8634300225;BUS;164
76221;Zündorf Ranzeler Str.;ZUR;762;7.0370500313;50.8606399926;BUS;164
76321;Oberzündorf;OZD;763;7.0324222702;50.8600091931;BUS;164
76322;Oberzündorf;OZD;763;7.0342325347;50.8599341206;BUS;164
76421;Porz-Langel Nord;LAN;764;7.0250900201;50.8560900159;BUS;164
76422;Porz-Langel Nord;LAN;764;7.0253000683;50.8561899849;BUS;164
76521;Porz-Langel Mühle;LAM;765;7.0182800188;50.8527800276;BUS;164
76522;Porz-Langel Mühle;LAM;765;7.0187000581;50.8529833169;BUS;164
76621;Porz-Langel Zur Eiche;LAE;766;7.0096299842;50.8485699917;BUS;164
76622;Porz-Langel Zur Eiche;LAE;766;7.0097399482;50.8486900467;BUS;164
76721;Porz-Langel Kirche;LGK;767;7.0075300621;50.8446300115;BUS;164
76722;Porz-Langel Kirche;LGK;767;7.0076799345;50.8449800032;BUS;164
76821;Schadowstr.;SCA;768;6.9275121838;50.9534830923;BUS;142
76822;Schadowstr.;SCA;768;6.9277863219;50.9536518252;BUS;142
76921;Methweg;MET;769;6.9357651638;50.9568246124;BUS;142
76922;Methweg;MET;769;6.9355830351;50.9568471143;BUS;142
77021;Schirmerstr.;SCI;770;6.9299938256;50.9544646311;BUS;142
77022;Schirmerstr.;SCI;770;6.9294693649;50.9544525429;BUS;142
77121;Mechternstr.;MEC;771;6.9186454597;50.9426457570;BUS;142
77122;Mechternstr.;MEC;771;6.9186639860;50.9426134398;BUS;142
77221;Pettenkoferstr.;PTT;772;6.9340360271;50.9560635533;BUS;142
77222;Pettenkoferstr.;PTT;772;6.9338880561;50.9561924237;BUS;142
77321;Mülhauser Str.;MHA;773;6.9297721757;50.9749888778;BUS;121 140
77322;Mülhauser Str.;MHA;773;6.9295781803;50.9750074729;BUS;121 140
77421;Escher See;EHS;774;6.8688943540;51.0071860972;BUS;125
77422;Escher See;EHS;774;6.8690964008;51.0067310110;BUS;125
77521;Am Braunsacker;ABR;775;6.8621229871;51.0118146594;BUS;125
77522;Am Braunsacker;ABR;775;6.8612532167;51.0122196446;BUS;125
77721;Reiherstr.;REH;777;6.9602363190;50.8757160734;BUS;131
77722;Reiherstr.;REH;777;6.9602363190;50.8757160734;BUS;131
77821;Stolberger Str.;SBS;778;6.9048863742;50.9419262856;BUS;140
77822;Stolberger Str.;SBS;778;6.9049081639;50.9420305553;BUS;140
77921;Buchforst S-Bahn;BFO;779;7.0044418349;50.9534404001;BUS;159
77922;Buchforst S-Bahn;BFO;779;7.0043590781;50.9533347486;BUS;159
78021;Rodenkirchen Bismarckstr.;BCK;780;7.0085071598;50.8907177375;BUS;135
78121;Gewerbegebiet Pesch Nord;GPN;781;6.8746305075;51.0045282759;BUS;125
78122;Gewerbegebiet Pesch Nord;GPN;781;6.8745096100;51.0045941586;BUS;125
78221;Sibille-Hartmann-Str.;SIB;782;6.9444919249;50.9137968025;BUS;142
78222;Sibille-Hartmann-Str.;SIB;782;6.9444920235;50.9137977935;BUS;142
78321;Bonntor;BON;783;6.9620359117;50.9145185321;BUS;106
78322;Bonntor;BON;783;6.9624316818;50.9143366622;BUS;106
78421;Beuelsweg Nord;BLN;784;6.9589411168;50.9632996993;BUS;186
78621;Indianapolis-Str.;INS;786;6.8416592615;50.9681666935;BUS;145
78622;Indianapolis-Str.;INS;786;6.8417004736;50.9681472192;BUS;145
78721;Am Schildchen;ASN;787;7.0699562319;50.9455178601;BUS;187
78722;Am Schildchen;ASN;787;7.0699562319;50.9455178601;BUS;187
78821;August-Horch-Str.;AHO;788;7.0510648843;50.9092080865;BUS;152
78822;August-Horch-Str.;AHO;788;7.0508718277;50.9091268873;BUS;152
78921;Trifelsstr.;TRS;789;6.9340260482;50.9726580327;BUS;121
78922;Trifelsstr.;TRS;789;6.9339621629;50.9726274927;BUS;121
79021;Edmund-Rumpler-Str.;HAW;790;7.0544776647;50.9119055733;BUS;152
79022;Edmund-Rumpler-Str.;HAW;790;7.0543110909;50.9118916444;BUS;152
79121;Weiden Einkaufszentrum;EKC;791;6.8354692786;50.9380515341;BUS;141 143 149
79221;Cheruskerstr.;CHE;792;7.0552470615;50.9005499964;BUS;152
79222;Cheruskerstr.;CHE;792;7.0550941338;50.9007999913;BUS;152
79321;Im Wichemshof;IWH;793;6.8502973773;51.0435566203;BUS;120
79421;Dünnwald Waldbad;PBW;794;7.0545476753;50.9985751691;BUS;154
79422;Dünnwald Waldbad;PBW;794;7.0545476753;50.9985751691;BUS;154
79521;Im Wirtskamp;IWK;795;7.0518560527;50.9981407912;BUS;154
79522;Im Wirtskamp;IWK;795;7.0517887872;50.9981610739;BUS;154
79921;TÜV-Akademie;TAK;799;6.9941280323;50.9246049718;BUS;196
80021;Mülheimer Ring;MHR;800;7.0207230888;50.9645274875;BUS;159
80022;Mülheimer Ring;MHR;800;7.0223418113;50.9649138528;BUS;159
80121;Imbacher Weg;IMB;801;7.0408149942;50.9941263578;BUS;154 155
80122;Imbacher Weg;IMB;801;7.0408915652;50.9940136934;BUS;154 155
80421;Zur Abtei;ZAB;804;6.8323098909;50.9596699195;BUS;149
80422;Zur Abtei;ZAB;804;6.8319070581;50.9597515688;BUS;172
80521;Talweg;TAW;805;7.0530499984;50.9036277970;BUS;152
80522;Talweg;TAW;805;7.0528630100;50.9037118266;BUS;152
80621;Thermalbad;TBS;806;6.9808384867;50.9506468315;BUS;150
80721;Zum Neuen Kreuz;ZNK;807;6.8363998902;50.9612299579;BUS;149
80722;Zum Neuen Kreuz;ZNK;807;6.8360703991;50.9612839304;BUS;172
80821;Rosmarinweg;ROW;808;6.8407699630;50.9629599785;BUS;149
80822;Rosmarinweg;ROW;808;6.8405061253;50.9630537615;BUS;172
80921;Palmenhof;PAM;809;6.8424844439;50.9650983079;BUS;149
80922;Palmenhof;PAM;809;6.8425040853;50.9650063938;BUS;172
81021;Arenzhof;ARH;810;6.9025814286;51.0391196905;BUS;120
81022;Arenzhof;ARH;810;6.9024073713;51.0391991275;BUS;120
81121;Weilerweg;WLW;811;6.8867166451;51.0198471154;BUS;125 126
81122;Weilerweg;WLW;811;6.8865380088;51.0198902910;BUS;125 126
81221;Arthur-Hantzsch-Str.;AHS;812;6.9896710075;50.9998930608;BUS;151
81222;Arthur-Hantzsch-Str.;AHS;812;6.9894888469;51.0000349926;BUS;151
81321;Stammheim S-Bahn;BFS;813;7.0005268174;50.9897810670;BUS;151 153 155
81322;Stammheim S-Bahn;BFS;813;7.0008952592;50.9897625522;BUS;151 153 155 156
81421;Chempark S-Bahn;BAS;814;6.9957597331;51.0112482017;BUS;151
81422;Chempark S-Bahn;BAS;814;6.9952805242;51.0113749722;BUS;151
81521;Osterather Str.;ORR;815;6.9393081734;50.9583310599;BUS;127
81522;Osterather Str.;ORR;815;6.9394363308;50.9585596948;BUS;127
81621;Trimbornstr.;TRI;816;6.9980557383;50.9350252672;BUS;159
81622;Trimbornstr.;TRI;816;6.9972830317;50.9350880101;BUS;159
81721;Leopold-Gmelin-Str.;LGM;817;6.9863910481;51.0010663486;BUS;151
81722;Leopold-Gmelin-Str.;LGM;817;6.9860701161;51.0011934713;BUS;151
81811;Nesselrodestr.;NRO;818;6.9688902189;50.9773228820;STRAB;16
81812;Nesselrodestr.;NRO;818;6.9689007365;50.9768011604;STRAB;16
81921;Sprengelstr.;SPE;819;6.9689110745;50.9690657622;BUS;140
81922;Sprengelstr.;SPE;819;6.9692465460;50.9683270077;BUS;140
82021;Niehler Kirchweg;NIK;820;6.9548917624;50.9741446214;BUS;147
82022;Niehler Kirchweg;NIK;820;6.9554927381;50.9742133350;BUS;147
82121;Gauweg;GWG;821;7.0272666393;50.9625199508;BUS;159
82122;Gauweg;GWG;821;7.0274649518;50.9625888649;BUS;159
82221;Pasteurstr.;PAS;822;6.9771388956;50.9715332861;BUS;140
82222;Pasteurstr.;PAS;822;6.9767805877;50.9715249198;BUS;140
82321;Göttinger Str.;GOT;823;6.8393171578;50.9356402334;BUS;143 173
82322;Göttinger Str.;GOT;823;6.8392652958;50.9356843329;BUS;143 173
82421;St. Vinzenz-Hospital;SVH;824;6.9465524697;50.9654593410;BUS;147
82422;St. Vinzenz-Hospital;SVH;824;6.9468165832;50.9653805237;BUS;147
82521;Wilhelmstr.;WIL;825;6.9504124721;50.9626768667;BUS;147
82522;Wilhelmstr.;WIL;825;6.9526310132;50.9613752734;BUS;147
82621;Cranachstr.;CRA;826;6.9540973244;50.9611540984;BUS;147
82622;Cranachstr.;CRA;826;6.9547891415;50.9612161342;BUS;186
82623;Cranachstr.;CRA;826;6.9548076730;50.9611638455;BUS;186
82721;Beuelsweg;BLW;827;6.9586958260;50.9622644594;BUS;186
82821;Kuenstr.;KUN;828;6.9631423110;50.9613494762;BUS;186
82921;Schneider-Clauss-Str.;SCS;829;6.9590416917;50.9611416123;BUS;186
82922;Schneider-Clauss-Str.;SCS;829;6.9590416917;50.9611416123;BUS;186
83011;Bahnstr.;BAH;830;6.8456247841;50.9381000908;STRAB;1
83012;Bahnstr.;BAH;830;6.8447427895;50.9381747377;STRAB;1
83121;Klinikum Merheim;KMH;831;7.0492222100;50.9391113411;BUS;158
83122;Klinikum Merheim;KMH;831;7.0492985061;50.9390331120;BUS;158
83221;Auf dem Streitacker;ADS;832;7.0562330452;50.9065338350;BUS;152
83222;Auf dem Streitacker;ADS;832;7.0565880147;50.9067438133;BUS;152
83321;Lessingstr.;LES;833;6.9151367923;50.9558232833;BUS;141
83322;Lessingstr.;LES;833;6.9151168702;50.9557657270;BUS;141
83421;Marienstr.;MRS;834;6.9081092100;50.9586046417;BUS;141
83422;Marienstr.;MRS;834;6.9085421476;50.9583313418;BUS;141
83521;Bf Ehrenfeld;BFE;835;6.9188360784;50.9524330610;BUS;141 142
83522;Bf Ehrenfeld;BFE;835;6.9189388707;50.9520221682;BUS;141 142
83621;Takustr.;TKU;836;6.9114916851;50.9573041671;BUS;141
83622;Takustr.;TKU;836;6.9120466465;50.9570399624;BUS;141
83721;Zonser Str.;ZOS;837;6.9492133920;50.9587852625;BUS;127
83722;Zonser Str.;ZOS;837;6.9501511765;50.9597093801;BUS;127
83822;Grüner Hof;FKN;838;6.9494631077;50.9751042898;BUS;121 140
83823;Grüner Hof;FKN;838;6.9494896652;50.9751999098;BUS;121 140
83921;Stommeler Str.;SOM;839;6.9124080270;50.9989616951;BUS;121 127
83922;Stommeler Str.;SOM;839;6.9121902934;50.9989605909;BUS;121
84021;Immendorf Schule;IMS;840;6.9627646583;50.8559715048;BUS;135
84022;Immendorf Schule;IMS;840;6.9623472022;50.8563038230;BUS;135
84121;Am Nordpark;ANP;841;6.9330212951;51.0032230670;BUS;122
84122;Am Nordpark;ANP;841;6.9331946276;51.0028446214;BUS;122
84221;Gisbertstr.;GIS;842;6.9921052095;50.9873135123;BUS;155
84321;LVR-Klinik;LVR;843;7.0520099387;50.9361599441;BUS;158
84322;LVR-Klinik;LVR;843;7.0520099387;50.9361599441;BUS;158
84522;Köln/Bonn Flughafen Terminal 2;FKB;845;7.1174614124;50.8810299394;BUS;161
84621;Wiso-Fakultät;WFA;846;6.9288832155;50.9310388528;BUS;136
84622;Wiso-Fakultät;WFA;846;6.9294887587;50.9310971726;BUS;136
84721;Lindenweg;LIW;847;6.9622545690;50.8812030458;BUS;132
84722;Lindenweg;LIW;847;6.9623127167;50.8810824645;BUS;132
84921;Franziska-Anneke-Str.;FAS;849;6.9144310986;50.9718160163;BUS;127
84922;Franziska-Anneke-Str.;FAS;849;6.9137949480;50.9724260317;BUS;127
85022;Prälat-van-Acken-Str.;PVA;850;6.8968313926;50.9251113500;BUS;136
85222;Am Serviesberg;AVB;852;6.8794071446;50.9419699629;BUS;141
85322;Morsestr.;MOR;853;6.9226970718;51.0378332703;BUS;121
85422;Marconistr.;MAC;854;6.9284821036;51.0339741938;BUS;121
85522;Feldkasseler Weg;FKW;855;6.9237943513;51.0343068405;BUS;121
85523;Feldkasseler Weg;FKW;855;6.9235751279;51.0353849733;BUS;124
85524;Feldkasseler Weg;FKW;855;6.9233725661;51.0352608574;BUS;121 124
85621;Florenzer Str.;FLZ;856;6.8935192604;51.0228082353;BUS;121
85622;Florenzer Str.;FLZ;856;6.8937082878;51.0228693838;BUS;121
85721;Esch Friedhof;ESF;857;6.8590830678;51.0164185647;BUS;126
85722;Esch Friedhof;ESF;857;6.8593662605;51.0168730844;BUS;126
85821;Marconistr. Ost;MCO;858;6.9292777941;51.0356777618;BUS;121
85921;Güterverkehrszentrum;GVZ;859;6.9208082958;50.8868566435;BUS;138
86021;Longericher Str./Etzelstr.;LET;860;6.9278641207;50.9777825785;BUS;140
86022;Longericher Str./Etzelstr.;LET;860;6.9280084296;50.9778211142;BUS;140
86121;Hugo-Junkers-Str.;HJS;861;6.9104382076;50.9873596971;BUS;121
86122;Hugo-Junkers-Str.;HJS;861;6.9099174053;50.9877971867;BUS;121
86221;Glashüttenstr.;GLA;862;7.0601955590;50.8896149631;BUS;154
86222;Glashüttenstr.;GLA;862;7.0609055287;50.8884952625;BUS;154
86321;Klingerstr.;KLI;863;7.0625399613;50.8835888133;BUS;151
86322;Klingerstr.;KLI;863;7.0626260485;50.8837652605;BUS;151
86421;Krieger-Str.;FVW;864;7.1106129798;50.8799885917;BUS;161
86422;Krieger-Str.;FVW;864;7.1105504994;50.8800430710;BUS;161
86621;Bachemer Str.;BAE;866;6.9270670498;50.9302615668;BUS;142
86622;Bachemer Str.;BAE;866;6.9264862630;50.9307188398;BUS;142
86821;Hopfenstr.;HPS;868;7.0547375003;50.9421102121;BUS;157
86822;Hopfenstr.;HPS;868;7.0548804675;50.9421193395;BUS;157
87121;IKEA Godorf;KGW;871;6.9742490804;50.8611360915;BUS;135
87123;IKEA Godorf;KGW;871;6.9744831884;50.8612888244;BUS;135
87221;Bistritzer Str.;BSZ;872;6.8427316201;50.9314463892;BUS;143 173
87222;Bistritzer Str.;BSZ;872;6.8432616974;50.9312296281;BUS;143 173
87321;Wattstr.;WAT;873;7.0008195670;50.9314966374;BUS;159
87322;Wattstr.;WAT;873;7.0009113734;50.9319610269;BUS;159
87421;Am Vorgebirgstor;AVT;874;6.9464705306;50.9151938347;BUS;142
87422;Am Vorgebirgstor;AVT;874;6.9461977942;50.9151034147;BUS;142
87521;Justizzentrum;JTZ;875;6.9379330566;50.9224030412;BUS;142
87522;Justizzentrum;JTZ;875;6.9381848844;50.9221463096;BUS;142
87621;Bf Süd;SBH;876;6.9376730361;50.9267377803;BUS;142
87721;Am Leinacker;ALA;877;7.0624474036;50.9646446133;BUS;154
87722;Am Leinacker;ALA;877;7.0622917993;50.9644891397;BUS;154
87821;Heinz-Kühn-Str.;HKS;878;7.0598954667;50.9661838565;BUS;154
87822;Heinz-Kühn-Str.;HKS;878;7.0604482350;50.9662757809;BUS;154
87921;Roteichenweg;REW;879;7.0680651895;50.9680012078;BUS;154
87922;Roteichenweg;REW;879;7.0682830334;50.9680030132;BUS;154
88021;Freiligrathstr.;FGS;880;6.9046671774;50.9196480289;BUS;146
88121;Weserpromenade;WEP;881;6.8884154731;51.0326645858;BUS;126
88122;Weserpromenade;WEP;881;6.8890982573;51.0329563609;BUS;126
88221;Neißestr.;NEI;882;6.8938962584;51.0299814126;BUS;126
88222;Neißestr.;NEI;882;6.8939279618;51.0300591503;BUS;126
88321;Havelstr.;HAV;883;6.8884916204;51.0270174528;BUS;126
88322;Havelstr.;HAV;883;6.8884193219;51.0270110194;BUS;126
88421;Habichtstr.;HBS;884;6.9581092903;50.8759605580;BUS;131
88422;Habichtstr.;HBS;884;6.9578130418;50.8758988920;BUS;131
88521;Neven DuMont Haus;NDH;885;6.9691130131;50.9739377495;BUS;140
88522;Neven DuMont Haus;NDH;885;6.9699799374;50.9743630272;BUS;140
88621;Schulzentrum Wahn;HBA;886;7.0893171282;50.8629057112;BUS;160
88622;Schulzentrum Wahn;HBA;886;7.0895015601;50.8628820199;BUS;160 167
88721;Scheuermühlenstr.;SCM;887;7.1083063272;50.8573310842;BUS;160 167
88722;Scheuermühlenstr.;SCM;887;7.1080691054;50.8588388109;BUS;160
88821;Kaserne Haupttor;KHT;888;7.1129450911;50.8558171046;BUS;162
88822;Kaserne Haupttor;KHT;888;7.1102785267;50.8560527502;BUS;162
89021;Deutzer Friedhof;DFH;890;6.9920930367;50.9255163957;BUS;196
89022;Deutzer Friedhof;DFH;890;6.9921330447;50.9254630315;BUS;196
89121;Schanzenstr./Schauspielhaus;SZA;891;7.0098120995;50.9665228962;BUS;150
89122;Schanzenstr./Schauspielhaus;SZA;891;7.0099426690;50.9665470662;BUS;150
89221;Köln/Bonn Flughafen;KBNC;892;7.1199592580;50.8791470924;BUS;161
89222;Köln/Bonn Flughafen;KBNC;892;7.1199592580;50.8791470924;BUS;161
89411;Kartäuserhof;KAT;894;6.9585603837;50.9251806423;STRAB;17
89412;Kartäuserhof;KAT;894;6.9584122930;50.9246433717;STRAB;17
89521;Schumacherring;SUR;895;6.8701860866;50.9840749247;BUS;127
89522;Schumacherring;SUR;895;6.8697776939;50.9841721632;BUS;127
89711;Heinrich-Lübke-Ufer;HLU;897;6.9848255772;50.8999639655;STRAB;16 17
89712;Heinrich-Lübke-Ufer;HLU;897;6.9849709162;50.8996019568;STRAB;16 17
89721;Heinrich-Lübke-Ufer;HLU;897;6.9845362901;50.9007313565;BUS;130
89723;Heinrich-Lübke-Ufer;HLU;897;6.9848677807;50.9002480885;BUS;130
89821;Am Hochkreuz;AHK;898;7.0604243764;50.9028552593;BUS;151
89822;Am Hochkreuz;AHK;898;7.0602252830;50.9028168750;BUS;151
89922;Am Coloneum;ACM;899;6.8919304959;50.9891650589;BUS;139
89924;Am Coloneum;ACM;899;6.8918751816;50.9886027587;BUS;139
90021;CöllnParc;CPC;900;6.9216854844;50.9769374418;BUS;121
90022;CöllnParc;CPC;900;6.9214165703;50.9770638741;BUS;121
90121;Voltastr.;VAS;901;7.0711866654;50.8832196815;BUS;160
90122;Voltastr.;VAS;901;7.0710778416;50.8832108676;BUS;160
90311;Sparkasse Am Butzweilerhof;KPS;903;6.8886639131;50.9845861289;STRAB;5
90312;Sparkasse Am Butzweilerhof;KPS;903;6.8881028144;50.9848528113;STRAB;5
90323;Sparkasse Am Butzweilerhof;KPS;903;6.8872109759;50.9850666498;BUS;139
90324;Sparkasse Am Butzweilerhof;KPS;903;6.8873110956;50.9848888552;BUS;139
90822;Schanzenstr. Nord;OPE;908;7.0168499251;50.9693899345;BUS;150
90823;Schanzenstr. Nord;OPE;908;7.0162672341;50.9691990842;BUS;150
90921;Celsiusstr.;CEL;909;7.0685366858;50.8820416522;BUS;151 160
90922;Celsiusstr.;CEL;909;7.0688432771;50.8821016781;BUS;151 160
91021;Belvederestr.;BLV;910;6.8678288358;50.9506221505;BUS;144
91022;Belvederestr.;BLV;910;6.8678932928;50.9504799656;BUS;144
91121;Carlswerkstr.;CWS;911;7.0184860508;50.9653749712;BUS;150
91122;Carlswerkstr.;CWS;911;7.0181843783;50.9650307903;BUS;150
91321;Volksgarten;VOK;913;6.9511908119;50.9182803601;BUS;142
91322;Volksgarten;VOK;913;6.9508810653;50.9183645908;BUS;142
91421;Zugweg;ZGW;914;6.9565353048;50.9168644430;BUS;142
91422;Zugweg;ZGW;914;6.9560599234;50.9169399414;BUS;142
91521;Güterverkehrszentrum Süd;GVS;915;6.9186942182;50.8812377996;BUS;138
91522;Güterverkehrszentrum Süd;GVS;915;6.9186942182;50.8812377996;BUS;138
91621;Paul-Nießen-Str.;PNS;916;6.9376832787;50.9120050111;BUS;131
91622;Paul-Nießen-Str.;PNS;916;6.9375157842;50.9119643672;BUS;131
91822;Im Rheintal;IRT;918;6.9286638173;50.8559749797;BUS;132
91921;Lüderichstr.;LDR;919;7.0042277070;50.9276138152;BUS;153
91922;Lüderichstr.;LDR;919;7.0027471108;50.9280860246;BUS;153
92021;Gummersbacher Str.;GUM;920;6.9889991312;50.9385073852;BUS;150
92022;Gummersbacher Str.;GUM;920;6.9887978958;50.9383779162;BUS;150
92121;Corintostr.;ODY;921;6.9936556831;50.9411858859;BUS;150 193
92122;Corintostr.;ODY;921;6.9936556831;50.9411858859;BUS;150 193
92221;Kalk-Karree;KKA;922;7.0029842744;50.9350442104;BUS;193
92222;Kalk-Karree;KKA;922;7.0031466799;50.9349111834;BUS;193
92321;Christian-Sünner-Str.;CSS;923;7.0092523496;50.9344285363;BUS;193
92421;Heinrich-Bützler-Str.;HEB;924;7.0106030093;50.9354499540;BUS;193
92521;Lentpark;LEP;925;6.9635517316;50.9578490625;BUS;184
92522;Lentpark;LEP;925;6.9635517316;50.9578490625;BUS;184
92621;Curt-Stenvert-Bogen;DPH;926;6.8288832842;50.9540455009;BUS;145 172
92622;Curt-Stenvert-Bogen;DPH;926;6.8289773849;50.9536488211;BUS;145 149
92721;Gut Leidenhausen;GLH;927;7.0972801620;50.8965671170;BUS;188
92722;Gut Leidenhausen;GLH;927;7.0972801620;50.8965671170;BUS;188
92821;Kallbergstr.;KLS;928;6.8833401174;51.0402209944;BUS;120
92822;Kallbergstr.;KLS;928;6.8830247868;51.0402911876;BUS;120
92921;Oskar-Schindler-Str.;OSS;929;6.9201831730;51.0325082617;BUS;121 124
92922;Oskar-Schindler-Str.;OSS;929;6.9199107644;51.0325174415;BUS;121
93022;Am Eifeltor;AET;930;6.9171202881;50.8793536452;BUS;138
93221;Ackerstr.;ACK;932;7.0172470209;50.9608618713;BUS;150
93222;Ackerstr.;ACK;932;7.0174309398;50.9615292668;BUS;150
